s11,s22,s33,s12,s13,s23,Type
0.0006055883712929815,0.0021768653949815015,-0.0022090328191330345,-0.0021074272133586557,0.001149254912027183,-0.0050586964387700755,v
-0.12072539505192771,-0.3661610959533268,-0.09547697570715982,-0.44213313875024157,-0.0676628040387788,-0.231738048827671,v
0.003209882900887924,0.0023928882576850913,-0.0035695998818897324,-0.0007833179609585054,-0.0001914498111716353,-0.0011084262034173535,v
0.008411959321753433,-0.0035391196316368117,0.0014768397183148071,-0.002857450423427142,-0.001589484089782108,-0.0027922690337839123,v
0.003611011720248661,0.001739823384240012,-0.0005630621935275634,-0.004586871750296079,0.0018342975895206727,0.0003461294286458855,v
0.0031186563282302555,-1.4109718144354283e-05,0.0014042565253944682,0.00016050644764519837,0.000759645145946585,-0.0032783727464238527,v
-0.0004282444665047878,-0.0030821539462087453,0.00629759746535571,0.001404372238206369,-0.001747994200556573,0.005331484444404689,v
0.0003591393937427386,-0.004754571025171359,-0.0034652342964801935,0.0010626757612621086,-0.00020688781303719307,-0.0007687646265724859,v
0.9981153387793834,0.166173339718257,0.5715390612186491,-0.06267542111770102,0.07780782698879812,0.3917027119021545,v
0.0011180057372028344,-0.002384749311406737,0.001686062884036019,0.0038983198095125845,-0.00015182982165140262,-0.0021323047614592943,v
0.004383219547427504,-0.0003633238117740598,-0.0032115500514465637,-0.0002967931778876633,-0.0016216630492734059,0.0010207916529736732,v
0.002010117648801951,-0.0020431761701084623,0.0009101701763384695,-0.004183206495765472,-0.0013940621013557204,0.0008288811194796701,v
-0.001039220561331585,-0.0030593967519647125,0.0051277158932871965,0.0001557479822926776,0.003061283956919044,-0.00020617534536517665,v
-0.024093537109495022,-0.4344047761793278,-0.7869217860318136,0.1329958065657175,-0.12443474423081469,0.46821531360281154,v
-0.0032848295998301863,0.003220156837185125,0.00671593057953681,0.006124242696907091,-0.0013025600785996957,-0.0011201893716629816,v
0.0016832535297365424,0.0013787070678935168,-0.003034807898386711,-0.0005691579304948524,0.007621934818076432,0.003734333118336522,v
-0.00029598195345772744,0.0016797299405226038,0.0016666030373695846,0.0011047510247539968,-0.003260528375790662,-0.003981136007313405,v
0.000692728051520589,-0.005503488726817194,0.0026315770713988564,-1.5927544123620315e-05,0.001407433077183685,0.003995690142302149,v
-0.0012318080248195035,0.0016080684744156349,-0.0008769499960854422,8.728010701627573e-05,-0.00036141302373041714,-0.0002761322872379827,v
0.140464478884184,0.15675926524978753,0.06540272332198831,0.37396924935872017,-0.05038004405860902,0.32810699071733285,v
0.0006284640418589854,-1.890554051744136e-05,-0.001865668836076611,-0.0028859108117451136,0.004130540803557215,0.0014632271988110344,v
0.0034975769618243056,-0.001731774091890232,9.499906569415604e-05,-0.005272738368761855,0.0013325266447781492,-0.0016639972055031277,v
0.0008914039764870564,-0.004453877184552511,0.004492089875003086,-0.00032083534212081394,-0.0005816750444491688,-0.00016481972908726598,v
0.003027930191140152,-0.003346570946437448,0.0021926604665777677,-0.0062965675929816224,0.006442092222879069,-0.0009316722102909657,v
0.002593183687217779,-0.0027320010076794412,-0.003130309908800688,0.0025854623249820245,0.0018242853793342046,-0.003183000774516392,v
0.00306474289476777,-3.893733587383803e-05,8.599252630418601e-05,0.003221936505482982,-0.005605599973468485,-0.005103252138840699,v
0.0037990847734494793,-0.000885766756679993,-0.0010173067861872814,0.004719990074554177,-8.599988290998071e-05,-0.00041164319003673434,v
0.0026050933443952833,-0.0017239449824261893,0.002420446106087406,0.006967584797559118,-0.00397762891150826,0.004106724437349891,v
-0.004041146481841978,0.0020129285093558815,-0.000640970114883064,-0.005653239029444424,0.0013941432233399707,-0.001709927212361668,v
0.0012202304561575777,0.0022668269907115558,-0.0024492915356375683,0.005723222619602685,0.0027117827681921924,-0.0029267811203416245,v
0.0008826752390240262,-0.0030490396556281667,0.0032185771230634594,0.0010088971125409311,-0.0004964171445887407,0.003489798956737158,v
-0.0014411281428676234,1.5370535866944056e-05,-0.0019450475001056356,0.0002044391893841586,0.003968245869290525,0.001668991501615093,v
-0.0029661903254308477,-0.002765948932479753,0.0012207894247363846,-0.0010433653648862565,-0.005121511520238697,-0.004046935977810321,v
-0.0019617927204809158,0.0004646796069579294,0.00040186659815474965,-0.0021990631997264426,-0.0028996308800238236,-0.0020890036883219943,v
-0.000995617131285162,0.00045230922538847597,-0.0035319489458286155,-0.005627042654743139,-0.006225204333901067,-0.0009010401797450949,v
0.5867628983157058,0.34687852835694555,0.07534881704094584,0.28687191096978776,0.3744277887289804,-0.2630592244186225,v
-0.0006964034383945576,-0.0016140557178268946,0.001263238868924301,0.0022707144858581546,-0.0014088613990109046,0.001628665475222768,v
0.001251189192393219,-0.0023328198448341153,-0.00013626182601299673,0.002675611786507304,0.0003141530021158219,0.0013540445155017851,v
-0.5746315310616604,-0.29829063433242614,-0.2507019894073465,0.4325185628675518,-0.22930796607740087,0.12955629206485678,v
-0.0011064829461528065,0.0004784009765749149,0.0044963026680110586,-0.002171013556976546,-0.0005133076311532385,0.003807824199046885,v
-0.3911970694585862,-0.23633348522758563,-0.2684829768247561,0.11272411608364573,0.3321923302906897,-0.366848004226597,v
-0.0003764477644433475,0.003787479099348193,0.0025636461528512067,-0.005293262278689249,-0.0029141659520385338,0.001363726683734629,v
0.0004964936286282071,-0.005162818203763159,0.0009118249653265512,0.003469784342012585,-0.005453318176821476,0.006100038121575942,v
-0.002888757982205004,-0.005765826290084299,0.0021545704687653154,-0.001190926266597524,0.0030901038413006687,0.0033152387355028746,v
-0.6078344858052378,-0.12173938764812019,-0.09570207376171253,-0.3840813165832257,-0.20796238888949387,0.29826374860468297,v
0.004435478677714256,0.0027661960541403947,-0.007886332520950107,-0.0030373916312972497,-0.0013060961936157333,0.0023733551687649527,v
0.005667128623390236,0.009697138572743999,-0.0020895058634354683,-0.0015821147508873227,0.000504506983640286,-0.00242457466916835,v
0.7051710982451758,0.03949981389671726,0.7196441613512139,0.4888859482867503,0.09936157426619086,-0.033644183258011585,v
0.0030981105485454567,-0.0007610946696579958,0.006556173162645415,-0.002250159073510977,-0.004047110601493727,0.0007401823596871278,v
0.0058665380011065985,-0.002926196041867165,0.010200355172914493,-0.002098169288798749,-0.0019310112533678946,0.00041133938083904903,v
0.0023281048190120788,-0.0031270623632186777,0.0016125942321789674,-9.633325772057489e-05,-0.0018334738390961768,0.003313252074232321,v
-0.004505550041489882,-0.2257691381077049,-0.19936374487258837,0.09155157357015081,-0.3015129231555234,0.3936785840594453,v
-0.0076807767601055656,-0.0014773173557473833,0.001758358844660759,-0.001314139940320385,-0.0018238693921574227,0.0009650116146066411,v
-0.2249355878581385,-0.27655464933388174,-0.32408810894394174,0.009195788226105835,0.2604323207674129,-0.42389167502822445,v
0.00028378848486042594,-0.0017898503521446042,0.0011444648233932535,0.003746491048070884,0.003270386727592379,0.00014781882116228718,v
0.0024077194514960875,-0.001078139817718908,-0.0008037050509126618,0.0016849549797365684,5.349851961817e-05,0.006871406462164596,v
-0.4953321701109447,-0.5736369693591411,-0.756104240772114,0.3087155482513184,0.20963855209306745,0.37658120868485545,v
-0.5961670730669785,-0.16687602298984827,-0.9054319048583692,-0.1214891767429309,-0.47891013117141357,-0.07465970965136914,v
-0.0040179428749048335,1.1405927850496186e-05,0.0012508455307045172,-0.00390156355110901,-0.0019078722776672604,-0.0025040653400196042,v
-0.0002078075617508556,3.963084314213774e-05,0.003497928741993877,0.0018107673770057253,-0.000277001637587813,0.004517141928214427,v
0.0019446749671156451,0.002029609144720819,-0.0017061358569232473,-0.005143635240131205,-0.002951400813468284,-0.004606721543885065,v
-0.020358907934999147,-0.07012644231734816,-0.31183968149987773,-0.34970881031738177,-0.3319266486271807,0.2764586469637353,v
0.22456069900096817,0.017584134931251702,0.023197974074995367,-0.34664653315417926,-0.36193531707922777,0.035654030089687795,v
-0.0036963256281081717,-0.0005825176283928851,0.003208536527828425,-0.0016976954513478067,-0.00027427585438609533,0.003697699942942334,v
0.0037182285371728,0.001907563270879265,-0.000783282162616663,0.004375608092303466,-0.004334016690642258,-0.0009352670842409623,v
-0.0010088645243612302,-0.0025718084263491145,0.0017280403372337283,0.0010720332905046872,0.005233240682794781,-0.0054483612446931005,v
-0.0073910386437606905,0.0014312378902495624,-0.00160664354475565,-0.0015560011595858903,-0.0030084341658716774,-0.0037365186472407023,v
3.651242194982158e-05,0.00031109875224030184,-0.0015575398298589445,0.001460174024199157,-0.0017244221425652701,0.0014200436576560721,v
-0.2566005017516131,-0.32368632897732924,-0.08107712047217742,0.02456465301731522,-0.27697638933125046,0.41436352958003436,v
0.19611305230153545,0.351478330971508,0.18645733655566213,0.024156660225760268,-0.3839910273682301,0.3168792793723384,v
-0.00016423131652354303,0.0016414861545083687,0.0017520532174905815,-0.0015265968885588886,0.0001224449773159465,-0.0016707616214224038,v
-0.00292881554247027,-0.0020199769137997465,0.004301131993412673,0.003099435743262569,-0.0009041669060588979,0.005446988308388871,v
-0.1430391591103416,-0.08183313424021278,-0.04754593971252365,-0.11228106542898396,0.4551844866527633,-0.19305560551563442,v
0.002429478225835885,-0.0011386394646897633,-0.0017474312006140259,0.004122621225891344,-0.000804576181239767,-0.001581671024749971,v
-0.0023141797501366065,0.003325045705915007,-0.0018724346065698964,0.003223485842898748,0.005119093630195709,0.003921512744131253,v
0.0004791796093375034,9.855561926688741e-05,-0.004270982130333925,0.0034237616521773386,-0.003957719288218451,0.0031378119734031098,v
-0.0042968304237065305,0.004302131410812319,0.0003057310890971987,0.000976980986667904,-0.0001391544369871039,-0.001182815025401377,v
-0.0029053884237722873,-0.00015714298508144107,0.001068702177869785,0.0020290196268540374,0.0016982837687711029,0.005871786713199468,v
0.008366495008914704,-0.0006926483783657501,0.005343510300657164,0.003925233912437426,0.001080184515728165,-0.0019866477863899673,v
0.138475956697429,0.09093575821924943,0.4083734532946199,-0.29627481147299045,0.28952184392907465,0.36452182247680187,v
0.0010792913430415928,0.000724247847858482,-0.0017628245809521244,-0.002204547300629986,-0.0025422248816505005,0.004304568054787156,v
0.00493635394981982,-0.0008469153815781226,0.000706963993847232,-0.0009867966238221457,0.0011174312718407009,0.0027424735415030647,v
0.994867561205536,0.3960859173366472,0.008717028483812428,0.2820694608718701,-0.3082997558540762,0.16814938447803937,v
0.002368304604162328,-0.0003482289570105075,0.0029118376341227326,-0.0028487276006331813,-0.0029481085271929153,0.001619331399399439,v
0.0029270099349961113,-0.0007214074156622875,0.0006250204928743427,-0.0034494766165184152,0.0011912086939565652,0.0026046506231713596,v
-0.003748743044678211,0.00032032663856343326,0.00022235218620361645,-0.0021580974160270395,-0.004498080496942462,-0.004414180553740298,v
0.039415802169680235,0.3009774061539182,0.33572348706467997,-0.06523953915421157,-0.4105562408790001,-0.28096062070568967,v
-0.06794219404035616,-0.41419412279261836,-1.000099432682688,0.1674828310669506,0.1768803234341749,-0.16798353259115129,v
0.00015765547357705293,-0.0005721532595433331,0.00407313538117381,0.000982652475409318,-0.0009081456096576048,0.002477900284711063,v
0.0034532466604772164,-0.001997918862803721,-2.1899746125555147e-05,-0.0013742553651162912,0.0039324519588083,0.0048709774922806775,v
0.004153762212808225,0.0074823135363023775,-0.0028865696437085863,0.0005319780644839477,0.0023226374440791604,-0.0019786784892136134,v
-0.0011349935605267294,0.0018783001358997642,0.0009544104058648007,0.007493666999264939,-0.002365892366035476,-0.0003010701522073227,v
0.0014185736332310074,-0.0031139550603079837,0.006574110844543604,0.002677224792993252,0.004121431028091018,-0.00147163498387971,v
0.0034078331378637936,9.191903854322606e-05,-0.00577085960794943,-0.0003253753815275935,-0.004035985859117725,0.0007933455548621569,v
-4.147479003794975e-05,-0.0013813149299895498,0.005846910336965897,0.0035402729089068336,-0.0013659713983706235,-0.004389430566313776,v
0.20920283280923263,0.2573128991112018,0.11843633196128267,0.213479754735158,0.06603447423860508,0.4477153673314325,v
-0.0014934914583943021,0.0010772588264649492,0.0015289955022534502,0.0035152941222237983,0.004078592683038766,-0.0008539005382578441,v
-0.0004417476540397608,0.001681120001337954,0.002514869236954794,7.519257707647526e-05,0.0015099258404660078,0.0003407452453429429,v
0.0031653398077148218,-0.0007810725274722454,0.0027428882222300093,-0.004912213592219405,-0.001824851931919527,-0.004836742447875947,v
0.0018866429443725261,0.003816030785109827,-0.004721324586338497,0.0010305369818215974,-0.0013289397931697767,-0.0030058847137325794,v
0.002977028047305753,-4.4128131721792e-05,0.0048158357234016095,-0.0010449997248690673,-0.000620215614713786,-0.0032289107913695075,v
0.001878608837638844,-0.0008809637844203064,-0.007310854767693045,0.0033491617955449813,0.00020390351843080354,-0.0026464124762106377,v
0.0013250397166165923,0.0015064927628159204,-0.0027603850304678437,0.004222936276797848,-0.0029429376922400553,-0.0022818154973471274,v
-0.1360829730639926,-0.8532988475638352,-0.1204534840093131,0.15879708494605743,-0.03952372452955794,-0.4719655925429222,v
0.0016352733948060915,0.0046260032359802,-0.0013051233826513265,-0.0006475054256950748,0.0021897398988331364,-0.0023562462475414814,v
-0.008302026471743842,0.006687357714156231,-0.003658964981031646,-0.0004275414585783965,-0.0013951733884321753,-0.002058090083903453,v
0.0011890998393553232,-0.00025941393004339116,0.0007412075737685523,0.0002119104970862285,0.0008626785190981355,0.005515288481994438,v
-0.0031474034268596856,0.004193242602838876,0.0005540437726898368,-0.0014378262429657967,-0.0032900981004243593,0.005979418934911319,v
-0.004133768048744443,0.00028931110606002285,-0.004565000730520408,-0.000607035011517407,0.0005704841938825343,-0.001851225143123512,v
-0.0005318136330009556,-0.0012551323987107265,0.0010901924675521385,0.0014231692084356593,-0.004686253539762251,-0.0066987181985283095,v
-0.00158040270006705,-0.003761444386509305,1.627002879252902e-05,-0.0022513986248890966,-0.000948124221498938,0.002656496223791154,v
-0.004380692656753054,0.0029018521771775533,0.003193304954359378,0.0006505967110514616,0.0012010078717876963,0.0011162602424056975,v
0.0022446616439215483,-0.006135672374832977,0.007268340259315687,0.003498941885513122,0.005839460931129911,-0.0007146195831442286,v
0.004693721165106174,0.0022812473056512666,-0.004749302946499655,-0.001069912822334882,0.00013242597923087348,-0.005981137896280056,v
0.0010749355836519744,-0.0006190119778458002,0.003091326755272554,0.00035283986655904287,0.006005356102597685,0.0031356504363878553,v
-0.0003405459978580782,-0.0025544031201074394,0.0022095295053988027,0.005982271979043002,-0.0025070059343118923,0.0016716177575691448,v
-0.004350546810037735,-0.0038768732648525625,0.004000963641426665,-0.0014078493025166553,0.003829920719045819,-0.001991600034833362,v
0.0021126607298224275,-0.0017443540047980012,-0.0020283468110887004,-0.00014839614731677065,0.004039772968794232,0.0001635967386511751,v
-0.21243827392363213,-0.2655524950588847,-0.05969111533377139,0.3055696295086919,-0.38352915290179285,0.14935623411030938,v
-0.002161791825851095,0.0018051882285527636,-0.0028606551053340246,-0.0010747703478054195,-0.005152404080316519,-0.001078097865773979,v
7.82768292440428e-05,-0.0030773049881862202,0.004631885888250157,-0.0029719012245784542,-0.0005826299613789798,0.0003487243119558164,v
-0.002728824738332299,-0.00048728755964176266,0.000731475543023267,0.004265089472095766,-0.0036329759606855655,0.005949050899593081,v
-0.00037911339923396385,0.006436840702489702,-0.004405211979976053,0.0006157041366392763,0.0015169415093403992,0.0006988222473332875,v
-0.0019577144285374383,0.006347256116545031,0.0029582300066393554,0.0019492650464584791,-0.0008584599920692059,0.0028043607696384247,v
8.383265223370593e-05,0.004169144096313199,-0.006998412846400841,0.001338832461332369,-0.00344934137225762,0.001557867618641041,v
0.30613704632242605,0.5126378491366729,0.19010802624318104,-0.019647105810408422,-0.4026990099892747,-0.29358015026409345,v
-0.0005654489860393432,0.001759764109267413,-0.0008639169931765547,0.001418772485321333,0.0003747311490192376,0.007913706722159275,v
-0.0048260130619974,0.004920833693547016,0.0017755294955768212,0.0021873176124747886,0.0030240706549490913,0.006266746072487028,v
0.004647596413404833,-0.006882626967945541,0.0016618934431008718,-0.0031931340339825458,-0.0028127337988480324,-0.0013011221765557247,v
0.004182812060169715,-0.003298228980898968,-0.0022878107383548754,0.0007142601155633293,-0.0014637873881367008,0.003055723256354082,v
0.0015894827272060093,-0.0008366136924318739,-0.0008896812756975721,0.0015095671281289283,0.00022719316991436642,7.970663083010898e-06,v
-0.001459422503087901,0.0029593021681534317,0.001023196060204037,0.00056286309379399,0.002328225415638591,0.0001081515786047027,v
0.0027976430524392147,-0.007662468560511938,0.0020656647382676094,0.0013765510288567353,0.0015362405137577257,0.0024387490345013684,v
-0.0022868801704645364,0.0020513286085392804,0.0029875189430804265,0.001494869000501839,0.0010074120217217453,0.002359390553164579,v
0.0011225680609748747,0.0003238609947287548,-0.005405589736783951,0.001865697816244593,-0.0009971368569714194,-0.0008890962211077663,v
-0.000811676921159505,0.0015260192666812162,-0.003277147214501341,0.0042495397918868374,-0.0051520562516935604,0.0033658505844458373,v
-0.0030031929361938035,0.0011672548105685922,0.0031649275564087634,0.0014052145300965542,-0.002507576609846506,-0.0005692479301420676,v
-0.18821989527649835,-0.4234208227059886,-0.6430753825751843,-0.2504092251203999,-0.22168479530733037,-0.4052609974881554,v
-0.0014938843557608535,0.0028766664098838807,-0.0021333371299907546,0.005364452727052929,0.0033416446675119237,-0.0016055171321460405,v
0.005357415294059417,-0.00472517071121964,-0.0034784053454058684,0.006908745456626827,0.0016089112035752745,0.0006791972247074556,v
0.510660447595793,0.5130997068836405,0.005720247919028396,0.34780982598698623,0.2668443613774613,0.3336070431178165,v
-0.22512052802303198,-0.2196048875082776,-0.09890501526486399,0.25874353344673756,0.29110576213782624,0.37793591860496323,v
-0.0008666159860220897,-0.0017600067127695042,0.001255434996083686,-0.005922560131350806,0.0024452054846298347,0.005868712472216917,v
-0.0013017563689236551,-0.008005244784568703,0.004114654905063242,0.0017097581614427544,0.004057986406686717,0.0023275180123131724,v
-0.0005412663329431131,-0.002678727543148815,0.005173653883677395,-0.0021250537995384606,-0.0023494135520826355,0.00029064638186036086,v
0.1316679029962605,0.13553682818256055,0.38235630878105054,-0.38532750136508614,-0.3106807792819122,-0.1364443145812892,v
0.19543090598945498,0.7020266262854055,0.5222685562113685,-0.36106802660342896,-0.045747373779440215,-0.3446432307178971,v
-0.604415498524555,-0.1574280753633297,-0.35206836671104763,-0.006480236306761778,-0.06650460856449433,0.4944835449366034,v
-0.0013837804354329215,-0.0006391041771171579,0.00041946785489629837,-0.005244313667729889,-0.003485914573846999,0.0008481546788878526,v
0.00015107662089031178,0.004277385453396965,-0.003092478496993361,0.0022138823447873817,-0.004081719430079445,-0.0004419701849708101,v
0.0002704550411895178,-0.0008050840100150233,-0.001591941831362154,0.0008881639760824958,0.0023517143673931003,-0.001694982447477341,v
-0.0010425466420974482,-0.0045178001647059275,0.002385124830822095,-0.004926358341235913,-0.0013069215310558243,-0.002491907153511022,v
-0.37908430226577605,-0.0026802647031650547,-0.03452789659708587,0.46942772883348616,0.17228044398959122,0.018308321142942587,v
0.001170684184124208,0.0012504453668470271,-0.0017188182550409111,-0.0021303755758052927,-0.0015348970607215945,0.005402240092145708,v
-0.00042227769475383165,-0.0026665604242077268,0.004983491705410942,0.0013553602947070744,-0.003674460695830742,0.005127078275789421,v
-0.0005440893331503776,0.0008993751056551,0.004477487711288388,-0.003465083974324081,0.000523287989393207,-0.006003007022851824,v
0.2829191262578206,0.9930937309810033,0.043675333924782865,-0.30594868413908743,0.18673231527723425,0.1701253588888595,v
0.0042571676643392824,-0.00014882349305268014,0.000756871659669486,-0.0031630698655578937,0.003551925997881019,-0.00448546029875601,v
-0.48450222008860505,-0.5992136008992206,-0.7146409993652343,-0.003936129958158541,-0.21423011240997364,0.4508650991690704,v
-0.10765333464284049,-0.11504093007052356,-0.10188750697687077,-0.18007126045348432,-0.39798838066780806,0.2775731816440503,v
0.0047329161902718,0.02011473945676182,0.32721244466536625,-0.017993040083503085,0.127628964492759,-0.4831359399254111,v
-0.0028722657073617258,-0.004470193148270874,0.00168143683549225,-0.0019738950587469004,0.0011024556232152804,0.0009118469609963772,v
-0.044168908444423616,-0.21059257405721862,-0.9964111834857311,0.3955180976856397,-0.30436779335198166,-0.02703214676545315,v
0.005411476448008715,0.0020932477792175853,-0.0009292945530497763,-0.0035961522236195457,0.0017982384222997494,0.0015311303968385732,v
0.0014263639064855873,-0.0055237998159108305,0.002445757666692879,0.000655760447284507,0.00824958947875836,-0.00318780340745256,v
0.1672792507361568,0.283274047879999,0.5028864277988193,-0.19903375590936875,-0.3530533216592049,-0.34288981189393464,v
-0.015841298469028445,-0.9960784779421921,-0.24755895732226454,-0.4474528733376506,0.08334977529007989,-0.21000000778815217,v
-0.16940830720087727,-0.11484853532105509,-0.6322963394000465,-0.12462448503093794,-0.08195004792807994,0.47649022777663647,v
-0.001609424610040555,0.0018570056368110432,0.003926975945425739,-0.00018387616115447673,-0.004381328508146213,0.001059446110970837,v
0.003563258159258624,-0.0007554376588130613,-0.0006986251836228668,0.0018826226998027947,-0.0046020578248122295,0.0030068143240105,v
-0.001386245729530016,0.0013228614523720641,-9.552399313503447e-05,-0.0011841834490774546,0.0020966897100894474,-0.0028533719003919185,v
-0.0010087174254335635,0.0012817398418783306,0.00041683748750665596,-0.004103833711442959,-0.0008362399908882583,0.0029317371859510217,v
0.0010127690904167606,0.0009791490326275993,-0.0003004101965583643,-0.0024195911851690875,-0.00450555350959707,0.0039810840651401305,v
-0.002699685954270078,-0.00083333456218582,0.0005492872677048993,6.237735582923832e-05,0.0015437922004231865,0.003286650964659635,v
-0.001754562639925368,-0.0022308454075978122,0.0049100423946440205,0.0029570508313409086,-0.0007316413229926594,0.00025032589616215623,v
0.0009695049841357647,0.0024453600055873398,-0.0024996702486015194,-0.000185969812425829,-0.005455855947111629,-0.006175831522400873,v
0.9986487753131803,0.16755892667575933,0.3258889368961704,-0.04051946499691766,-0.4240768651326218,-0.0738217362462677,v
0.00020642382304433262,0.002520075651993532,-0.0012947806280002771,0.00946627798768658,-0.002652152541856658,-0.004722207686570646,v
-0.0017404691966800968,5.979403519144848e-05,-0.00015458311075140896,0.0023215507173575452,0.0026273623949964234,0.0021561774147701423,v
0.0008328741886162583,0.0005539250495476902,-0.007246937099973637,-0.003418462677150281,-0.00046381702147871106,-0.00022648032104331036,v
-0.0020798058737094994,0.0040197381319117455,0.0010139880296127727,-0.0034356478714499717,-6.290283438874333e-05,0.00752447903758507,v
-0.00625084432265645,0.0006068372956850908,-2.6264092187145614e-05,0.0021024524103606993,0.0020489682195370205,0.007346572831639518,v
-0.0050468650941614054,-0.001678680078758056,0.0005013262757283064,0.0033940657991272296,-6.997139968177787e-07,0.0016707368132391316,v
0.002356959281929641,0.0007572620587726773,-0.003065898463270087,-0.003821728254895002,0.003184997615708646,0.00017607111876649504,v
0.002778912618693284,-0.0007963005690331059,0.0016284419985880128,0.001160523315827354,-0.006269483625444879,-0.00048299217869923316,v
-0.10390970254905353,-0.15376491925679586,-0.010956044013467033,-0.30360893661628646,0.2437450244394431,0.37352249985702,v
-0.05867637180140945,-0.0055556594955695595,-0.04526318098856433,0.3929143292530349,0.3063788236336161,0.11176606342404802,v
-0.07481385366298694,-0.08822874087064518,-0.1632214605845717,-0.33314594238126155,-0.35322328040646755,0.21310284301728014,v
0.002288656616439546,-0.0009596254692320613,-0.0018546119830935852,-0.0015149469422447617,0.003119032940364607,-0.004936610796856636,v
-0.003805006384757533,-0.0018084525144695988,0.004117192419988037,0.004206383116152184,0.0009960661309841648,-1.0442992514594731e-05,v
0.007003791547804385,-0.0011200749876702134,0.004554258364970307,0.0032936793947614886,-0.0030729734871294636,-0.002097849840297426,v
-0.003099070294655784,0.00418910450586459,-0.0017956240856149633,-0.002699174124165006,0.00022434393220178942,-0.003980164776579886,v
0.0028061318745422202,0.0033066630540720273,-0.0003001776155702937,0.007387164716115205,0.0025707252191661282,0.001812961196543411,v
-0.002922130156643418,-0.001241578371704525,0.00160482668557787,0.0029911975705429,0.0004369303743926259,0.0010004801006784686,v
0.0008521697673345643,-0.0005280137412666343,0.002561719872226188,0.0011544250218540296,-0.00531192551224565,-0.00018124364754091142,v
-0.0008790771889585569,0.0008492281192158396,0.0034442803361489434,0.0027434535660191255,0.0031656193748740135,-0.0014794599125634398,v
0.002608635388502147,-0.0006227318248350104,-0.00046056738707406155,0.0005566869063562981,0.000693585343738021,-0.0004703635797989897,v
-0.001744845335857315,0.004207834398027467,-0.00015305516481028242,0.00014626487770528793,-0.0015767148824190236,-0.0036646272856051577,v
-0.29582599404844395,-0.17550768131316208,-0.5796683651953354,-0.31500153539694287,-0.3913784723024191,-0.003425669477300002,v
0.002505868364248079,-0.002126892098435499,0.0020882003202445584,-0.0025473840284114925,-0.0039015952381652157,0.0005720709167330949,v
-0.022646734873101367,-0.19606982404888218,-0.5736431696697516,-0.3051901587989147,0.3963511962525903,-0.0020390311522670533,v
-0.16168183193369093,-0.344510548939188,-1.002581698639849,0.10429613517819221,0.04923493233759856,-0.18062992759650295,v
-0.036697567447624826,-0.2520624685964668,-0.3518858091000716,0.20868966714625367,-0.2013319778999185,-0.42743563249639355,v
-0.001561148890991747,0.0017585514429154531,-0.002812921674791836,0.0017590900261058254,-0.0010103187284693433,0.003013812885027285,v
